,name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1372,Dikembe Mutombo,2002-03,36.0,NJN,NBA,C,24.0,16.0,21.4,2.0,5.5,0.374,0.0,0.0,,2.0,5.5,0.374,0.374,1.7,2.3,0.727,2.3,4.1,6.4,0.8,0.2,1.5,1.4,2.3,5.8
1373,Dikembe Mutombo,2003-04,37.0,NYK,NBA,C,65.0,56.0,23.0,2.2,4.5,0.478,0.0,0.0,,2.2,4.5,0.478,0.478,1.2,1.8,0.6809999999999999,2.2,4.5,6.7,0.4,0.3,1.9,0.8,2.2,5.6
1374,Dikembe Mutombo,2004-05,38.0,HOU,NBA,C,80.0,2.0,15.2,1.4,2.7,0.498,0.0,0.0,,1.4,2.7,0.498,0.498,1.3,1.8,0.741,1.9,3.5,5.3,0.1,0.2,1.3,0.6,1.7,4.0
1375,Dikembe Mutombo,2005-06,39.0,HOU,NBA,C,64.0,23.0,14.9,0.8,1.5,0.526,0.0,0.0,,0.8,1.5,0.526,0.526,1.1,1.4,0.758,1.6,3.2,4.8,0.1,0.3,0.9,0.5,2.0,2.6
1376,Dikembe Mutombo,2006-07,40.0,HOU,NBA,C,75.0,33.0,17.2,1.1,2.0,0.556,0.0,0.0,,1.1,2.0,0.556,0.556,0.8,1.2,0.69,2.2,4.3,6.5,0.2,0.3,1.0,0.5,2.1,3.1
1377,Dikembe Mutombo,2007-08,41.0,HOU,NBA,C,39.0,25.0,15.9,1.1,2.1,0.5379999999999999,0.0,0.0,,1.1,2.1,0.5379999999999999,0.5379999999999999,0.8,1.2,0.711,1.7,3.4,5.1,0.1,0.3,1.2,0.4,1.4,3.0
1378,Dikembe Mutombo,2008-09,42.0,HOU,NBA,C,9.0,2.0,10.7,0.6,1.4,0.385,0.0,0.0,,0.6,1.4,0.385,0.385,0.7,1.0,0.667,1.3,2.3,3.7,0.0,0.0,1.2,0.7,1.2,1.8
1379,Steve Nash,1996-97,22.0,PHO,NBA,PG,65.0,2.0,10.5,1.1,2.7,0.423,0.4,0.8,0.418,0.8,1.8,0.425,0.489,0.6,0.8,0.8240000000000001,0.2,0.7,1.0,2.1,0.3,0.0,1.0,1.4,3.3
1380,Steve Nash,1997-98,23.0,PHO,NBA,PG,76.0,9.0,21.9,3.5,7.7,0.45899999999999996,1.1,2.6,0.415,2.5,5.1,0.48100000000000004,0.528,1.0,1.1,0.86,0.4,1.7,2.1,3.4,0.8,0.1,1.3,1.9,9.1
1381,Steve Nash,1998-99,24.0,DAL,NBA,PG,40.0,40.0,31.7,2.9,7.9,0.363,1.2,3.3,0.374,1.6,4.6,0.355,0.441,1.0,1.2,0.826,0.8,2.1,2.9,5.5,0.9,0.1,2.1,2.5,7.9
1382,Steve Nash,1999-00,25.0,DAL,NBA,PG,56.0,27.0,27.4,3.1,6.5,0.47700000000000004,1.1,2.7,0.40299999999999997,2.0,3.8,0.528,0.5589999999999999,1.3,1.5,0.882,0.6,1.6,2.2,4.9,0.7,0.1,1.8,2.2,8.6
1383,Steve Nash,2000-01,26.0,DAL,NBA,PG,70.0,70.0,34.1,5.5,11.3,0.48700000000000004,1.3,3.1,0.406,4.2,8.2,0.518,0.544,3.3,3.7,0.895,0.7,2.5,3.2,7.3,1.0,0.1,2.9,2.3,15.6
1384,Steve Nash,2001-02,27.0,DAL,NBA,PG,82.0,82.0,34.6,6.4,13.3,0.483,1.9,4.2,0.455,4.5,9.1,0.495,0.5539999999999999,3.2,3.6,0.887,0.6,2.5,3.1,7.7,0.6,0.0,2.8,2.0,17.9
1385,Steve Nash,2002-03,28.0,DAL,NBA,PG,82.0,82.0,33.1,6.3,13.6,0.465,1.4,3.3,0.413,5.0,10.3,0.48200000000000004,0.515,3.8,4.1,0.909,0.8,2.1,2.9,7.3,1.0,0.1,2.3,1.6,17.7
1386,Steve Nash,2003-04,29.0,DAL,NBA,PG,78.0,78.0,33.5,5.1,10.8,0.47,1.3,3.3,0.405,3.8,7.5,0.498,0.531,2.9,3.2,0.9159999999999999,0.8,2.2,3.0,8.8,0.9,0.1,2.7,1.8,14.5
1387,Steve Nash,2004-05,30.0,PHO,NBA,PG,75.0,75.0,34.3,5.7,11.4,0.502,1.3,2.9,0.431,4.5,8.5,0.526,0.557,2.8,3.2,0.887,0.8,2.6,3.3,11.5,1.0,0.1,3.3,1.8,15.5
1388,Steve Nash,2005-06,31.0,PHO,NBA,PG,79.0,79.0,35.4,6.8,13.4,0.512,1.9,4.3,0.439,4.9,9.0,0.5479999999999999,0.583,3.3,3.5,0.9209999999999999,0.6,3.6,4.2,10.5,0.8,0.2,3.5,1.5,18.8
1389,Steve Nash,2006-07,32.0,PHO,NBA,PG,76.0,76.0,35.3,6.8,12.8,0.532,2.1,4.5,0.455,4.8,8.3,0.575,0.613,2.9,3.3,0.899,0.4,3.1,3.5,11.6,0.8,0.1,3.8,1.5,18.6
1390,Steve Nash,2007-08,33.0,PHO,NBA,PG,81.0,81.0,34.3,6.0,11.9,0.504,2.2,4.7,0.47,3.8,7.2,0.527,0.597,2.7,3.0,0.9059999999999999,0.3,3.1,3.5,11.1,0.7,0.1,3.6,1.4,16.9
1391,Steve Nash,2008-09,34.0,PHO,NBA,PG,74.0,74.0,33.6,5.8,11.5,0.503,1.5,3.3,0.439,4.3,8.2,0.529,0.5660000000000001,2.6,2.8,0.9329999999999999,0.3,2.8,3.0,9.7,0.7,0.1,3.4,1.5,15.7
1392,Steve Nash,2009-10,35.0,PHO,NBA,PG,81.0,81.0,32.8,6.2,12.2,0.507,1.5,3.6,0.426,4.6,8.6,0.54,0.57,2.6,2.8,0.938,0.4,2.9,3.3,11.0,0.5,0.1,3.6,1.3,16.5
1393,Steve Nash,2010-11,36.0,PHO,NBA,PG,75.0,75.0,33.3,5.3,10.8,0.49200000000000005,1.1,2.7,0.395,4.2,8.1,0.525,0.542,3.0,3.3,0.912,0.5,2.9,3.5,11.4,0.6,0.1,3.5,1.2,14.7
1394,Steve Nash,2011-12,37.0,PHO,NBA,PG,62.0,62.0,31.6,4.8,9.0,0.532,0.9,2.3,0.39,3.9,6.7,0.58,0.581,2.0,2.3,0.894,0.4,2.6,3.0,10.7,0.6,0.1,3.7,0.9,12.5
1395,Steve Nash,2012-13,38.0,LAL,NBA,PG,50.0,50.0,32.5,4.7,9.5,0.49700000000000005,1.1,2.6,0.43799999999999994,3.6,6.9,0.519,0.557,2.1,2.3,0.922,0.5,2.3,2.8,6.7,0.6,0.1,2.5,1.4,12.7
1396,Steve Nash,2013-14,39.0,LAL,NBA,PG,15.0,10.0,20.9,2.4,6.3,0.38299999999999995,0.5,1.6,0.33299999999999996,1.9,4.7,0.4,0.426,1.5,1.6,0.917,0.3,1.7,1.9,5.7,0.5,0.1,2.1,1.2,6.8
1397,Don Nelson,1962-63,22.0,CHZ,NBA,SF,62.0,,17.3,2.1,4.7,0.44,,,,,,,,2.6,3.6,0.7290000000000001,,,4.5,1.2,,,,2.2,6.8
1398,Don Nelson,1963-64,23.0,LAL,NBA,SF,80.0,,17.6,1.7,4.0,0.418,,,,,,,,1.9,2.5,0.741,,,4.0,1.0,,,,2.3,5.2
1399,Don Nelson,1964-65,24.0,LAL,NBA,SF,39.0,,6.1,0.9,2.2,0.424,,,,,,,,0.5,0.7,0.769,,,1.9,0.6,,,,1.0,2.4
1400,Don Nelson,1965-66,25.0,BOS,NBA,SF,75.0,,23.5,3.6,8.2,0.439,,,,,,,,3.0,4.3,0.684,,,5.4,1.1,,,,2.5,10.2
1401,Don Nelson,1966-67,26.0,BOS,NBA,SF,79.0,,15.2,2.9,6.4,0.446,,,,,,,,1.8,2.4,0.742,,,3.7,0.8,,,,1.8,7.5
1402,Don Nelson,1967-68,27.0,BOS,NBA,SF,82.0,,18.3,3.8,7.7,0.494,,,,,,,,2.4,3.3,0.728,,,5.3,1.3,,,,2.2,10.0
1403,Don Nelson,1968-69,28.0,BOS,NBA,SF,82.0,,21.6,4.6,9.4,0.485,,,,,,,,2.5,3.2,0.7759999999999999,,,5.6,1.1,,,,2.4,11.6
1404,Don Nelson,1969-70,29.0,BOS,NBA,PF,82.0,,27.1,5.6,11.2,0.501,,,,,,,,4.1,5.3,0.775,,,7.3,1.8,,,,2.9,15.4
1405,Don Nelson,1970-71,30.0,BOS,NBA,SF,82.0,,27.5,5.0,10.7,0.46799999999999997,,,,,,,,3.9,5.2,0.7440000000000001,,,6.9,1.9,,,,2.8,13.9
1406,Don Nelson,1971-72,31.0,BOS,NBA,PF,82.0,,25.4,4.7,9.9,0.48,,,,,,,,4.3,5.5,0.7879999999999999,,,5.5,2.3,,,,2.7,13.8
1407,Don Nelson,1972-73,32.0,BOS,NBA,SF,72.0,,19.8,4.3,9.0,0.47600000000000003,,,,,,,,2.2,2.6,0.846,,,4.4,1.4,,,,2.2,10.8
1408,Don Nelson,1973-74,33.0,BOS,NBA,SF,82.0,,21.3,4.4,8.7,0.508,,,,,,,,2.6,3.3,0.7879999999999999,1.1,3.1,4.2,2.0,0.2,0.2,,2.3,11.5
1409,Don Nelson,1974-75,34.0,BOS,NBA,SF,79.0,,26.0,5.4,9.9,0.539,,,,,,,,3.3,4.0,0.8270000000000001,1.6,4.3,5.9,2.3,0.4,0.2,,3.0,14.0
1410,Don Nelson,1975-76,35.0,BOS,NBA,SF,75.0,,12.6,2.3,5.1,0.462,,,,,,,,1.7,2.1,0.789,0.7,1.7,2.4,1.0,0.2,0.1,,1.5,6.4
1411,Shaquille O'Neal,1992-93,20.0,ORL,NBA,C,81.0,81.0,37.9,9.0,16.1,0.562,0.0,0.0,0.0,9.0,16.1,0.563,0.562,5.3,8.9,0.5920000000000001,4.2,9.6,13.9,1.9,0.7,3.5,3.8,4.0,23.4
1412,Shaquille O'Neal,1993-94,21.0,ORL,NBA,C,81.0,81.0,39.8,11.8,19.6,0.599,0.0,0.0,0.0,11.8,19.6,0.6,0.599,5.8,10.5,0.5539999999999999,4.7,8.5,13.2,2.4,0.9,2.9,2.7,3.5,29.3
1413,Shaquille O'Neal,1994-95,22.0,ORL,NBA,C,79.0,79.0,37.0,11.8,20.2,0.583,0.0,0.1,0.0,11.8,20.1,0.585,0.583,5.8,10.8,0.5329999999999999,4.2,7.3,11.4,2.7,0.9,2.4,2.6,3.3,29.3
1414,Shaquille O'Neal,1995-96,23.0,ORL,NBA,C,54.0,52.0,36.0,11.0,19.1,0.573,0.0,0.0,0.5,10.9,19.1,0.573,0.574,4.6,9.5,0.48700000000000004,3.4,7.7,11.0,2.9,0.6,2.1,2.9,3.6,26.6
1415,Shaquille O'Neal,1996-97,24.0,LAL,NBA,C,51.0,51.0,38.1,10.8,19.4,0.557,0.0,0.1,0.0,10.8,19.4,0.5589999999999999,0.557,4.5,9.4,0.484,3.8,8.7,12.5,3.1,0.9,2.9,2.9,3.5,26.2
1416,Shaquille O'Neal,1997-98,25.0,LAL,NBA,C,60.0,57.0,36.3,11.2,19.1,0.584,0.0,0.0,,11.2,19.1,0.584,0.584,6.0,11.4,0.527,3.5,7.9,11.4,2.4,0.7,2.4,2.9,3.2,28.3
1417,Shaquille O'Neal,1998-99,26.0,LAL,NBA,C,49.0,49.0,34.8,10.4,18.1,0.5760000000000001,0.0,0.0,0.0,10.4,18.0,0.5770000000000001,0.5760000000000001,5.5,10.2,0.54,3.8,6.9,10.7,2.3,0.7,1.7,2.5,3.2,26.3
1418,Shaquille O'Neal,1999-00,27.0,LAL,NBA,C,79.0,79.0,40.0,12.1,21.1,0.574,0.0,0.0,0.0,12.1,21.1,0.575,0.574,5.5,10.4,0.524,4.3,9.4,13.6,3.8,0.5,3.0,2.8,3.2,29.7
1419,Shaquille O'Neal,2000-01,28.0,LAL,NBA,C,74.0,74.0,39.5,11.0,19.2,0.5720000000000001,0.0,0.0,0.0,11.0,19.2,0.573,0.5720000000000001,6.7,13.1,0.513,3.9,8.8,12.7,3.7,0.6,2.8,2.9,3.5,28.7
1420,Shaquille O'Neal,2001-02,29.0,LAL,NBA,C,67.0,66.0,36.1,10.6,18.3,0.579,0.0,0.0,0.0,10.6,18.3,0.58,0.579,5.9,10.7,0.555,3.5,7.2,10.7,3.0,0.6,2.0,2.6,3.0,27.2
1421,Shaquille O'Neal,2002-03,30.0,LAL,NBA,C,67.0,66.0,37.8,10.4,18.1,0.574,0.0,0.0,,10.4,18.1,0.574,0.574,6.7,10.8,0.622,3.9,7.2,11.1,3.1,0.6,2.4,2.9,3.4,27.5
1422,Shaquille O'Neal,2003-04,31.0,LAL,NBA,C,67.0,67.0,36.8,8.3,14.1,0.584,0.0,0.0,,8.3,14.1,0.584,0.584,4.9,10.1,0.49,3.7,7.8,11.5,2.9,0.5,2.5,2.9,3.4,21.5
1423,Shaquille O'Neal,2004-05,32.0,MIA,NBA,C,73.0,73.0,34.1,9.0,15.0,0.601,0.0,0.0,,9.0,15.0,0.601,0.601,4.8,10.5,0.461,3.5,6.9,10.4,2.7,0.5,2.3,2.8,3.6,22.9
1424,Shaquille O'Neal,2005-06,33.0,MIA,NBA,C,59.0,58.0,30.6,8.1,13.6,0.6,0.0,0.0,,8.1,13.6,0.6,0.6,3.7,8.0,0.469,2.9,6.3,9.2,1.9,0.4,1.8,2.8,3.9,20.0
1425,Shaquille O'Neal,2006-07,34.0,MIA,NBA,C,40.0,39.0,28.4,7.1,12.0,0.591,0.0,0.0,,7.1,12.0,0.591,0.591,3.1,7.4,0.42200000000000004,2.4,5.0,7.4,2.0,0.2,1.4,2.4,3.5,17.3
1426,Shaquille O'Neal,2007-08,35.0,TOT,NBA,C,61.0,61.0,28.7,5.4,9.1,0.593,0.0,0.0,,5.4,9.1,0.593,0.593,2.8,5.5,0.503,2.7,6.4,9.1,1.5,0.5,1.4,3.0,3.7,13.6
1427,Shaquille O'Neal,2007-08,35.0,MIA,NBA,C,33.0,33.0,28.6,5.8,10.0,0.581,0.0,0.0,,5.8,10.0,0.581,0.581,2.7,5.4,0.494,3.0,4.8,7.8,1.4,0.6,1.6,3.0,4.1,14.2
1428,Shaquille O'Neal,2007-08,35.0,PHO,NBA,C,28.0,28.0,28.7,5.0,8.2,0.611,0.0,0.0,,5.0,8.2,0.611,0.611,2.9,5.7,0.513,2.4,8.2,10.6,1.7,0.5,1.2,3.0,3.4,12.9
1429,Shaquille O'Neal,2008-09,36.0,PHO,NBA,C,75.0,75.0,30.0,6.8,11.2,0.609,0.0,0.0,0.0,6.8,11.2,0.61,0.609,4.1,6.9,0.595,2.5,5.9,8.4,1.7,0.7,1.4,2.2,3.4,17.8
1430,Shaquille O'Neal,2009-10,37.0,CLE,NBA,C,53.0,53.0,23.4,4.9,8.7,0.5660000000000001,0.0,0.0,0.0,4.9,8.7,0.5670000000000001,0.5660000000000001,2.1,4.3,0.496,1.8,4.9,6.7,1.5,0.3,1.2,2.0,3.2,12.0
1431,Shaquille O'Neal,2010-11,38.0,BOS,NBA,C,37.0,36.0,20.3,3.6,5.4,0.667,0.0,0.0,,3.6,5.4,0.667,0.667,2.0,3.5,0.557,1.3,3.5,4.8,0.7,0.4,1.1,1.5,3.2,9.2
1432,Hakeem Olajuwon,1984-85,22.0,HOU,NBA,C,82.0,82.0,35.5,8.3,15.3,0.5379999999999999,0.0,0.0,,8.3,15.3,0.5379999999999999,0.5379999999999999,4.1,6.7,0.613,5.4,6.5,11.9,1.4,1.2,2.7,2.9,4.2,20.6
1433,Hakeem Olajuwon,1985-86,23.0,HOU,NBA,C,68.0,68.0,36.3,9.2,17.5,0.526,0.0,0.0,,9.2,17.5,0.526,0.526,5.1,7.9,0.645,4.9,6.6,11.5,2.0,2.0,3.4,2.9,4.0,23.5
